Ind,Gender,age_range,Occ_code,Partner_status,Region,Lodgment_method,PHI_Ind,Sw_amt,Alow_ben_amt,ETP_txbl_amt,Grs_int_amt,Aust_govt_pnsn_allw_amt,Unfranked_Div_amt,Frk_Div_amt,Dividends_franking_cr_amt,Net_rent_amt,Gross_rent_amt,Other_rent_ded_amt,Rent_int_ded_amt,Rent_cap_wks_amt,Net_farm_management_amt,Net_PP_BI_amt,Net_NPP_BI_amt,Total_PP_BI_amt,Total_NPP_BI_amt,Total_PP_BE_amt,Total_NPP_BE_amt,Net_CG_amt,Tot_CY_CG_amt,Net_PT_PP_dsn,Net_PT_NPP_dsn,Taxed_othr_pnsn_amt,Untaxed_othr_pnsn_amt,Other_foreign_inc_amt,Other_inc_amt,Tot_inc_amt,WRE_car_amt,WRE_trvl_amt,WRE_uniform_amt,WRE_self_amt,WRE_other_amt,Div_Ded_amt,Intrst_Ded_amt,Gift_amt,Non_emp_spr_amt,Cost_tax_affairs_amt,Other_Ded_amt,Tot_ded_amt,PP_loss_claimed,NPP_loss_claimed,Rep_frng_ben_amt,Med_Exp_TO_amt,Asbl_forgn_source_incm_amt,Spouse_adjusted_taxable_inc,Net_fincl_invstmt_lss_amt,Rptbl_Empr_spr_cont_amt,Cr_PAYG_ITI_amt,TFN_amts_wheld_gr_intst_amt,TFN_amts_wheld_divs_amt,Hrs_to_prepare_BPI_cnt,Taxable_Income,Help_debt,MCS_Emplr_Contr,MCS_Prsnl_Contr,MCS_Othr_Contr,MCS_Ttl_Acnt_Bal
214665,1,5,2,1,505,A,1,32524,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32820,412,0,136,0,196,0,0,0,0,143,0,887,0,0,0,0,0,68002,0,0,0,0,0,0,31933,0,3260,0,0,49558
23511,0,5,1,1,208,A,1,148855,0,0,1219,0,0,2435,1043,-61523,64127,44187,64578,16885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92029,0,0,135,0,3611,0,0,0,0,617,0,4363,0,0,0,0,0,21085,0,0,0,0,0,0,87666,0,14006,0,0,213942
39478,0,6,8,1,316,S,0,34241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34241,0,0,171,0,0,0,0,0,0,0,0,171,0,0,0,0,0,41906,0,0,0,0,0,0,34070,7892,3177,0,360,56951
117477,1,8,2,1,503,S,1,71130,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102778,0,0,0,0,0,0,72065,0,6580,0,0,10980
251289,1,3,4,1,302,A,1,29802,233,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30221,0,0,641,0,321,0,0,162,0,0,0,1124,0,0,27646,0,0,49797,0,0,0,0,0,0,29097,0,3865,0,0,9681
246191,0,9,8,0,119,A,0,27845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27847,0,0,0,0,683,0,0,0,0,3,0,686,0,0,0,0,0,0,0,0,0,0,0,0,27161,0,2476,0,0,11441
159199,0,9,1,1,404,A,1,55084,0,0,0,1620,0,0,0,-18437,15851,12039,20149,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38267,602,0,139,0,547,0,0,0,0,306,0,1594,0,0,0,0,0,68308,0,0,0,0,0,0,36673,0,3885,0,0,28575
187972,1,0,9,0,304,A,1,35907,0,0,22,15759,90,417,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52374,18,0,477,0,724,0,0,1765,0,0,0,2984,0,0,0,0,0,0,0,0,0,0,0,0,49390,0,3234,0,0,332637
81261,1,3,5,1,127,S,1,88117,0,0,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90610,0,0,0,0,1058,0,0,0,0,0,0,1058,0,0,0,0,0,37200,0,13659,0,0,0,0,89552,0,23255,0,0,232754
41823,0,5,0,1,505,A,1,0,0,0,0,0,0,403,172,8831,15444,4725,1888,0,0,0,26842,0,76677,0,49835,0,0,0,0,0,0,0,12,36260,0,0,0,0,0,0,0,18,0,13,0,31,0,0,0,416,0,101,0,0,3789,0,0,0,36229,0,0,562,0,58709
173820,1,8,2,0,318,A,0,78360,0,0,0,0,0,0,0,-9097,12804,10897,10626,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69263,720,343,161,0,1387,0,0,44,0,230,0,2885,0,0,16098,0,0,0,0,4447,0,0,0,0,66378,0,14628,0,0,121736
117681,1,11,6,0,504,A,1,9100,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9122,0,244,0,0,150
8421,1,3,1,1,309,S,1,41261,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41273,880,0,440,0,481,0,0,0,0,0,0,1801,0,0,0,0,0,19098,0,0,0,0,0,0,39472,0,3721,0,0,56900
27202,0,5,8,1,215,S,0,6360,0,0,0,10144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16504,0,537,0,0,16183
7483,1,3,0,1,115,S,1,0,0,0,41210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41210,0,0,0,0,0,0,68,45,22775,0,0,22888,0,0,0,0,0,227750,0,0,3703,0,0,0,18322,0,0,188475,0,579960
246660,1,4,8,0,310,S,0,34098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34098,0,0,1607,0,863,0,0,3856,0,0,0,6326,0,0,0,0,0,0,0,0,0,0,0,0,27772,0,4116,1613,821,16829
152959,1,7,5,1,122,A,0,74098,0,0,5127,0,0,0,0,0,0,0,0,0,0,0,3294,0,7591,0,4297,0,0,0,0,0,0,0,0,82519,0,0,0,0,0,0,0,567,0,92,0,659,0,0,0,0,0,54077,0,0,4057,0,0,0,81860,0,45,0,8718,96909
113256,0,8,7,1,406,S,0,129029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129029,0,0,724,0,0,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,128305,0,12528,0,0,52346
105140,1,8,2,0,206,A,1,54854,0,0,4667,0,0,0,0,-51568,51627,34897,68298,0,0,0,0,0,0,0,0,145970,291941,0,193953,0,0,0,1,347877,0,0,0,0,524,0,0,0,0,3,0,527,0,0,0,0,0,0,0,16380,31235,0,0,0,347350,0,21266,0,306,121188
116743,0,7,1,0,206,A,1,125958,10862,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136837,0,25557,0,0,1376,0,0,45,0,226,0,27204,0,0,0,0,0,0,0,0,0,0,0,0,109633,0,11936,0,0,48846
213931,1,5,0,1,509,A,0,0,0,0,21,0,0,0,0,0,0,0,0,0,-137250,0,0,0,0,0,0,0,0,197336,4492,0,0,0,0,64599,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,72008,0,0,0,0,0,0,64596,0,0,0,0,5132
158669,1,7,2,1,217,S,0,20519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81400,0,0,0,0,0,0,20519,10007,1310,0,14,21821
156120,1,4,5,1,316,A,0,46068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46073,1649,0,0,0,0,0,0,550,0,3,0,2202,0,0,0,0,0,8181,0,0,0,0,0,0,43871,0,4855,738,0,12973
102999,0,5,3,1,208,A,1,85067,7306,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697,94115,1796,0,142,0,717,0,0,399,0,296,0,3350,0,0,0,194,0,30170,0,10321,0,0,0,0,90765,0,17418,284,0,208899
69597,1,0,0,1,602,A,1,0,0,0,283,0,0,0,0,-1241,9115,4719,3897,1740,0,0,0,0,0,0,0,0,0,0,170,0,0,114,1394,720,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,1534,103877,0,0,0,0,0,0,0,0,0,0,0,0
33177,0,5,8,1,108,A,0,154138,0,2020,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540,159895,0,0,164,0,222,0,0,163,0,218,51,818,0,0,0,0,0,18990,0,0,0,0,0,0,159077,0,7978,0,0,182227
16476,0,5,2,1,318,A,1,62760,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63007,0,0,128,0,809,0,0,0,0,154,31,1122,0,0,14940,0,0,107538,0,3700,0,0,0,0,61885,0,11152,0,0,88577
177246,1,9,5,1,503,A,1,44036,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44059,0,0,163,0,0,0,0,0,0,0,0,163,0,0,0,0,0,133461,0,0,0,0,0,0,43896,0,0,0,0,51780
28079,1,6,3,1,602,S,0,9045,0,0,0,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38421,0,0,0,0,0,0,10930,0,780,0,13,10564
230836,1,10,4,1,318,A,1,48077,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48089,0,0,174,0,733,0,0,0,0,147,0,1054,0,0,0,0,0,44391,0,0,0,0,0,0,47035,0,4663,0,0,12792
163563,1,8,4,1,404,A,0,17998,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18055,122,0,0,0,0,0,0,0,0,91,0,213,0,0,31245,0,0,35113,0,0,0,0,0,0,17842,0,2742,0,0,11158
42700,0,5,0,1,121,A,1,0,0,0,97,0,0,0,0,-5401,37710,14012,29099,0,0,0,66689,0,236413,0,169724,0,0,0,0,0,0,0,0,61385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42822,0,0,8871,0,0,0,61385,0,0,0,0,29707
231774,0,10,6,0,506,A,0,19774,0,0,301,8468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28543,3990,0,0,0,638,0,0,0,0,0,0,4628,0,0,0,0,0,0,0,0,0,0,0,0,23915,45584,1829,0,0,4567
248475,1,10,6,0,403,A,0,25254,0,0,37,11710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37001,0,0,271,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,332,0,6,0,0,36730,7939,1608,0,282,4156
48736,0,6,0,1,316,A,0,0,0,0,1,0,0,0,0,99,6445,2897,3449,0,0,0,27772,0,118905,0,91133,0,0,0,0,0,0,0,0,27872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948,0,0,2975,0,0,0,27872,0,0,1846,0,0
124594,0,11,3,0,318,A,0,25003,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25015,0,0,0,0,280,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,24735,0,2163,0,76,2340
161014,0,11,8,0,503,A,1,16410,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16570,0,1224,0,0,977
35053,1,3,2,0,128,A,1,104482,1924,0,690,0,0,488,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,107809,2183,0,287,0,2089,0,0,0,0,159,0,4718,0,0,0,0,0,0,0,0,0,0,0,0,103091,0,9324,0,0,171859
20901,0,3,2,1,309,S,0,42194,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,42798,0,0,51,0,190,0,0,0,0,0,0,241,0,0,0,0,0,48276,0,0,0,0,0,0,42557,0,4458,0,0,54850
228287,1,9,9,0,115,A,1,43042,0,0,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45365,36,0,0,0,785,0,0,37,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,0,44507,8959,4850,0,0,15600
227818,0,9,2,0,207,A,1,62670,0,0,122,0,0,310,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63233,0,0,0,0,755,0,0,0,0,147,0,902,0,0,0,0,0,0,0,0,0,0,0,0,62331,0,5410,0,0,28159
6749,0,2,0,1,111,A,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28839,0,30338,0,1499,0,0,0,0,0,0,0,0,28844,0,0,0,0,0,0,0,121,0,156,0,277,0,0,0,0,0,0,0,0,5379,0,0,0,28567,0,0,0,0,15225
2324,1,1,2,1,319,A,1,5920,0,0,353,0,0,691,296,4552,8004,3452,0,0,0,0,0,0,0,0,0,5170,10291,0,0,0,0,0,0,16982,0,0,0,0,348,0,0,359,0,0,0,707,0,0,0,0,0,101,0,0,0,0,0,0,16275,0,755,296,0,474589
104875,0,8,8,0,311,A,0,50165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50165,3466,0,337,0,0,0,0,0,0,0,0,3803,0,0,0,0,0,0,0,0,0,0,0,0,46362,0,2458,0,0,27704
5342,0,3,0,1,507,A,1,0,0,0,1961,0,0,109,47,-4543,2877,3592,3766,62,0,0,0,0,0,0,0,0,0,0,0,0,18077,0,0,15651,0,0,0,0,0,0,0,0,0,624,0,624,0,0,0,0,0,80329,0,0,0,0,0,0,15027,0,0,0,0,11071
39682,1,4,0,0,311,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37772,0,417947,0,380175,0,0,0,0,0,0,0,0,37772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,0,0,0,37772,0,0,0,0,2954
45718,0,5,2,0,201,A,1,79994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79994,299,0,0,0,6675,0,0,0,0,256,0,7230,0,0,0,0,0,0,0,0,0,0,0,0,72764,0,7330,0,0,125637
8564,0,1,0,0,311,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870,0,2870,0,0,0,0,0,0,0,0,0,0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870,0,0,1166,477,1640
81873,1,0,0,0,107,A,1,0,0,0,41210,4797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46007,0,0,0,0,0,0,0,37,0,110,0,147,0,0,0,0,0,0,0,0,0,0,0,0,45860,0,0,0,0,0
124329,0,5,2,1,120,A,1,308183,0,0,4300,0,0,0,0,0,0,0,0,0,0,0,54115,0,59561,0,5446,0,0,0,0,0,0,0,0,366598,1333,0,0,0,4716,0,0,0,0,16,0,6065,0,0,16063,0,0,84080,0,0,2872,0,0,0,360533,0,24236,0,0,109635
65172,0,7,9,1,107,A,0,0,26874,0,0,0,0,0,0,691,37824,17294,19839,0,0,0,0,0,0,0,0,0,0,0,28986,0,0,0,0,56551,4139,0,161,0,2430,0,0,0,0,0,0,6730,0,0,0,0,0,49611,0,0,5950,0,0,0,49821,0,0,0,0,50116
9767,0,0,0,1,112,A,1,0,0,0,2646,0,186,27941,11974,0,0,0,0,0,0,0,0,0,0,0,0,0,21905,0,0,0,0,1026,2,43775,0,0,0,0,0,0,8018,1477,0,179,0,9674,0,0,0,0,1026,2338,0,0,0,0,0,0,34101,0,0,0,0,2059379
228960,1,8,2,1,507,S,1,83190,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83228,0,0,0,0,525,0,0,0,0,0,0,525,0,0,0,0,0,47399,0,0,0,0,0,0,82703,0,8888,0,0,38860
20636,1,4,5,0,112,S,1,42781,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42827,2096,0,0,0,1442,0,0,93,0,0,0,3631,0,0,0,0,0,0,0,0,0,0,0,0,39196,0,5439,0,0,70907
59605,1,7,2,1,316,A,1,119581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119581,2379,0,0,1196,804,0,0,0,0,325,0,4704,0,0,0,0,0,78959,0,7527,0,0,0,0,114877,0,22898,0,0,189336
112257,0,8,2,1,506,A,1,56822,0,0,0,0,0,0,0,-13113,16896,8100,17781,4128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43709,0,0,280,0,0,0,0,8753,0,0,0,9033,0,0,9669,0,0,2994,0,0,0,0,0,0,34676,0,3251,0,0,77089
244723,0,10,3,0,306,S,0,57855,23,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57893,0,3634,236,0,4063,0,0,0,0,0,0,7933,0,0,0,0,0,0,0,0,0,0,0,0,49960,0,5868,2934,0,45259
138950,0,8,0,1,303,A,1,0,0,0,1,0,27586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27587,0,0,0,0,0,4841,0,0,0,111,0,4952,0,0,0,0,0,37248,0,0,0,0,0,0,22635,23901,480,0,0,38197
217235,0,1,0,1,309,A,0,0,0,0,0,8376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4251,0,0,0,0,12627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12627,0,0,37590,537,33687
250759,0,10,8,0,127,A,0,47154,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48328,4220,0,504,0,374,0,0,0,0,134,0,5232,0,0,0,0,0,0,0,0,0,0,0,0,43096,0,5653,0,0,9485
112726,0,8,3,0,316,S,0,36346,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36591,0,78,0,0,282,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,36231,8120,2211,0,0,13261
257142,1,7,3,1,506,A,0,9229,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9335,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,0,37378,0,0,0,0,0,0,9263,0,2446,0,0,3252
192418,1,1,8,0,309,A,0,31562,236,0,13,8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39887,1182,0,136,0,1636,0,0,9,0,0,0,2963,0,0,0,0,0,0,0,0,0,0,0,0,36924,0,3057,0,0,18773
110993,1,9,9,0,311,S,0,9469,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9510,0,948,0,0,278
170150,1,9,9,0,206,A,1,59026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59026,0,0,131,0,767,0,0,0,0,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,58128,5933,5880,0,182,12033
249026,0,7,8,0,210,A,0,25501,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25665,0,0,237,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,25428,0,1609,0,0,1192
175717,0,9,8,0,110,A,1,57175,0,0,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58588,778,0,155,0,86,0,0,0,0,126,0,1145,0,0,0,0,0,0,0,0,0,647,0,0,57443,0,5774,0,0,34504
111462,1,10,4,0,505,A,0,5742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5742,0,0,0,0,0
63439,0,7,7,1,311,A,0,28636,0,0,0,0,0,3778,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34033,0,0,140,0,140,0,0,0,0,0,0,280,0,0,0,0,0,22069,0,0,407,0,0,0,33753,0,0,0,0,47972
75042,0,7,3,1,212,A,0,67183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67183,0,0,0,0,546,0,0,79,0,136,0,761,0,0,0,0,0,32550,0,0,0,0,0,0,66422,0,6708,0,0,66291
105895,0,6,2,1,126,S,1,45598,818,0,267,0,0,0,0,1663,5979,1352,2964,0,0,24652,3675,31910,5203,7258,1527,12243,12243,0,0,0,0,0,0,88916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5274,0,0,3376,0,0,4,88916,0,7316,0,0,52930
215624,1,2,2,1,604,A,1,4464,259,0,0,0,0,114,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4885,0,0,0,0,0,0,0,0,0,52,0,52,0,0,0,0,0,57926,0,0,0,0,0,0,4833,0,386,36880,13,278825
57872,1,2,8,1,308,S,1,10352,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10541,0,0,180,0,0,0,0,0,0,0,0,180,0,0,0,0,0,115746,0,0,0,0,0,0,10361,0,977,0,176,6495
36073,0,6,7,1,123,A,0,105166,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105181,0,0,158,0,670,0,0,0,0,308,0,1136,0,0,0,0,0,0,0,1414,0,0,0,0,104045,0,0,0,5636,222428
159485,1,8,2,1,117,A,1,35462,0,0,22,0,0,0,0,1642,11691,2854,7195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37126,665,0,0,0,347,0,0,0,0,0,0,1012,0,0,0,0,0,39395,0,0,0,0,0,0,36114,0,3537,0,2,50943
1733,0,0,0,1,104,A,1,0,0,0,16107,0,0,0,0,16935,19779,2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33042,0,0,0,0,0,0,0,0,0,251,0,251,0,0,0,0,0,32758,0,0,0,0,0,0,32791,0,0,0,0,7062
150900,0,7,2,1,202,S,0,75067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75067,3634,0,904,4704,396,0,0,385,0,141,0,10164,0,0,0,0,0,9110,0,0,0,0,0,0,64903,0,6989,0,0,165061
190807,0,4,0,1,306,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70227,0,198421,0,128194,0,0,0,0,0,0,0,0,70227,0,0,0,0,0,0,0,0,5574,0,0,5574,0,0,0,0,0,29299,0,0,14044,0,0,0,64653,0,0,6498,0,51879
10318,1,3,9,0,304,A,1,39604,0,0,1011,0,3550,12744,5462,16787,24823,8036,0,0,0,0,0,0,0,0,0,1275,17173,0,459,0,0,0,1,80893,0,0,0,0,0,21027,0,895,0,1314,0,23236,0,0,0,193,0,0,0,0,1827,0,0,0,57657,0,1164,2716,3201,707163
15885,1,4,6,0,316,S,0,40205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40205,0,0,358,0,480,0,0,54,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,39313,0,3647,548,729,87691
109382,0,9,0,0,118,A,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,25548,0,29384,0,3835,0,0,0,0,0,0,0,0,25560,0,0,0,0,0,0,0,0,0,305,0,305,0,0,0,0,0,0,0,0,0,0,0,0,25255,0,100,0,0,423
176186,0,8,6,1,202,S,1,18771,107,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66245,0,0,0,0,0,0,19096,14243,1360,0,209,29690
72024,0,4,0,1,125,A,0,0,185166,0,2603,0,0,0,0,19209,22402,3193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243813,450791,0,0,0,0,0,0,0,0,0,140227,0,140227,0,0,0,0,0,52084,0,0,46494,0,0,0,310564,0,0,3199,3,216706
195905,1,5,2,1,308,A,1,76097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76097,0,0,0,0,1107,0,0,0,0,351,0,1458,0,0,0,0,0,113372,0,0,0,0,0,0,74639,0,0,3657,6180,158835
147882,1,11,5,0,106,S,0,10002,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10021,0,0,324,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,9697,0,853,0,176,1599
184771,0,5,6,1,211,A,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75439,850,255,368,0,1771,0,0,94,0,134,0,3472,0,0,4764,0,0,54851,0,0,0,0,0,0,71967,0,7568,0,0,81577
125145,0,10,6,0,122,S,1,24433,0,0,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25784,0,0,267,294,267,0,0,18,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,24938,14568,2130,0,220,3534
7300,0,2,2,1,115,S,1,73173,132,0,15718,0,899,3503,1501,2551,9099,5734,214,600,0,0,0,0,0,0,0,218,2002,0,0,0,0,51,0,97746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,145372,0,18124,10719,0,0,0,97746,0,314,0,32475,804535
156936,0,10,8,1,209,A,0,44870,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44944,0,0,788,0,0,0,0,0,0,107,0,895,0,0,0,0,0,53678,0,0,0,0,0,0,44049,0,4089,0,0,4036
83158,0,4,3,1,308,A,1,64263,186,53353,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42802,161315,0,0,163,0,178,0,0,0,0,0,0,341,0,0,0,0,0,49140,0,1399,0,0,0,0,160974,0,1917,0,2766,326023
218173,0,3,4,1,503,A,1,73387,0,0,1,0,0,2932,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,77605,0,0,0,0,0,0,0,0,0,403,0,403,0,0,0,923,0,73326,0,8544,0,0,0,0,77202,0,14969,0,0,239491
15416,0,4,5,1,116,S,1,34066,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34077,0,0,0,0,0,0,13,0,0,92,0,105,0,0,0,0,0,25094,0,0,0,0,0,0,33972,0,0,0,0,0
